id_unidade,codigo,nome_unidade,sigla,municipio,id_unidade_gestora,unidade_gestora,id_unidade_responsavel,unidade_responsavel,hierarquia,data_criacao,classificacao_unidade,nivel_organizacional,ambiente_organizacional_unidade,tipo_unidade_organizacional,area_atuacao_unidade
6331,112238,LABORATORIO E UNIDADE DE EXTRACAO DE PRODUTOS APICOLAS,LABUNEPAPI,MACAÍBA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,351,ESCOLA AGRICOLA DE JUNDIAI,.605.351.6331.,14/11/2011,ACADÊMICA,OPERACIONAL,AGROPECUÁRIO                                      ,LABORATÓRIO                                                 ,FIM
6348,112297,LABORATORIO E UNIDADE DE LARVICULTURA,LABLARVICUL,MACAÍBA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,351,ESCOLA AGRICOLA DE JUNDIAI,.605.351.6348.,10/11/2011,ACADÊMICA,OPERACIONAL,AGROPECUÁRIO                                      ,LABORATÓRIO                                                 ,FIM
6409,112298,LABORATORIO E UNIDADE DE LIMNOLOGIA,LABUNILIMI,MACAÍBA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,351,ESCOLA AGRICOLA DE JUNDIAI,.605.351.6409.,16/11/2011,ACADÊMICA,OPERACIONAL,AGROPECUÁRIO                                      ,LABORATÓRIO                                                 ,FIM
6345,112295,LABORATORIO E UNIDADE DE PISICULTURA,LABUNPSICUL,MACAÍBA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,351,ESCOLA AGRICOLA DE JUNDIAI,.605.351.6345.,10/11/2011,ADMINISTRATIVA,GERENCIAL,AGROPECUÁRIO                                      ,LABORATÓRIO                                                 ,FIM
6339,112287,LABORATORIO E UNIDADE DE PROCESSAMENTO DE LACTICINIOS,LABUNPROCLACT,MACAÍBA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,351,ESCOLA AGRICOLA DE JUNDIAI,.605.351.6339.,10/11/2011,ACADÊMICA,OPERACIONAL,AGROPECUÁRIO                                      ,LABORATÓRIO                                                 ,FIM
6347,112296,LABORATORIO E UNIDADE DE PROCESSAMENTO DE PESCADO,LABPROCPESC,MACAÍBA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,351,ESCOLA AGRICOLA DE JUNDIAI,.605.351.6347.,10/11/2011,ACADÊMICA,OPERACIONAL,AGROPECUÁRIO                                      ,LABORATÓRIO                                                 ,FIM
6404,112283,LABORATORIO E UNIDADE DE SOLOS,LABUNISOLOS,MACAÍBA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,351,ESCOLA AGRICOLA DE JUNDIAI,.605.351.6404.,16/11/2011,ACADÊMICA,OPERACIONAL,AGROPECUÁRIO                                      ,LABORATÓRIO                                                 ,FIM
6217,171508,LABORATORIO FAZENDA SAMISA/EXTREMOZ,LABFASA,NATAL,440,CENTRO DE BIOCIENCIAS,180,DEPARTAMENTO DE OCEANOGRAFIA E LIMNOLOGIA,.440.180.6217.,27/09/2011,ACADÊMICA,OPERACIONAL,CIÊNCIAS BIOLÓGICAS                               ,LABORATÓRIO                                                 ,FIM
8811,142407,LABORATORIO FISICO TEXTIL (FIBRAS & CONTROLE DE QUALIDADE),LABFIT,NATAL,445,CENTRO DE TECNOLOGIA,424,DEPARTAMENTO DE ENGENHARIA TEXTIL,.445.424.8811.,25/06/2014,ACADÊMICA,OPERACIONAL,CIÊNCIAS EXATAS E DA NATUREZA                     ,LABORATÓRIO                                                 ,FIM
30046,151812,LABORATORIO HORTA COMUNITARIA NUTRIR,LABNUTRIR,NATAL,441,CENTRO DE CIENCIAS DA SAUDE,203,DEPARTAMENTO DE NUTRICAO,.441.203.30046.,19/03/2019,ACADÊMICA,TÁTICO,CIÊNCIAS DA SAÚDE                                 ,LABORATÓRIO                                                 ,FIM
8178,160032,LABORATORIO - ILHA DE PRODUCAO DIGITAL - NEPSA II,LABILHAPRODI,NATAL,443,CENTRO DE CIENCIAS SOCIAIS APLICADAS,443,CENTRO DE CIENCIAS SOCIAIS APLICADAS,.443.8178.,16/12/2013,ACADÊMICA,OPERACIONAL,"CIÊNCIAS HUMANAS, JURÍDICAS E ECONÔMICAS          ",LABORATÓRIO                                                 ,FIM
4148,150905,LABORATORIO INTEGRADO DE ANALISES CLINICAS,LIAC,NATAL,441,CENTRO DE CIENCIAS DA SAUDE,117,DEPARTAMENTO DE ANALISES CLINICAS E TOXICOLOGICAS,.441.117.4148.,24/06/1974,ACADÊMICA,OPERACIONAL,CIÊNCIAS DA SAÚDE                                 ,LABORATÓRIO                                                 ,FIM
10543,190108,LABORATORIO INTERDISCIPLINAR DE FORMACAO DE EDUCADORES - LIFE,LIFE/CE,NATAL,5965,CENTRO DE EDUCACAO,5966,ADMINISTRACAO DO CENTRO DE EDUCACAO,.5965.5966.10543.,20/02/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
2885,142005,LABORATORIO MAQUINAS HIDRAULICAS E ENERGIA SOLAR,Lab. MH,NATAL,445,CENTRO DE TECNOLOGIA,50,DEPARTAMENTO DE ENGENHARIA MECANICA,.445.50.2885.,24/06/1974,ACADÊMICA,OPERACIONAL,CIÊNCIAS EXATAS E DA NATUREZA                     ,LABORATÓRIO                                                 ,FIM
2887,142007,LABORATORIO MECANICA DOS FLUIDOS,LAB. MF,NATAL,445,CENTRO DE TECNOLOGIA,50,DEPARTAMENTO DE ENGENHARIA MECANICA,.445.50.2887.,24/06/1974,ACADÊMICA,OPERACIONAL,CIÊNCIAS EXATAS E DA NATUREZA                     ,LABORATÓRIO                                                 ,FIM
4150,150907,LABORATORIO MULTIDISCIPLINAR,LM,NATAL,441,CENTRO DE CIENCIAS DA SAUDE,117,DEPARTAMENTO DE ANALISES CLINICAS E TOXICOLOGICAS,.441.117.4150.,24/06/1974,ACADÊMICA,OPERACIONAL,CIÊNCIAS DA SAÚDE                                 ,LABORATÓRIO                                                 ,FIM
5250,103209,LABORATORIO MULTIDISCIPLINAR - FACISA,LABMULT,SANTA CRUZ,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,4890,FACULDADE DE CIENCIAS DA SAUDE DO TRAIRI - FACISA,.605.4890.5250.,11/12/2009,ACADÊMICA,OPERACIONAL,CIÊNCIAS DA SAÚDE                                 ,LABORATÓRIO                                                 ,FIM
5668,171013,LABORATORIO MULTIUSUARIO,LABMULTI,NATAL,440,CENTRO DE BIOCIENCIAS,182,DEPARTAMENTO DE BIOQUIMICA,.440.182.5668.,22/03/2011,ACADÊMICA,OPERACIONAL,CIÊNCIAS BIOLÓGICAS                               ,LABORATÓRIO                                                 ,MEIO
6161,141813,LABORATORIO NATALNET,LABNATNET,NATAL,445,CENTRO DE TECNOLOGIA,56,DEPARTAMENTO DE ENGENHARIA DE COMPUTACAO E AUTOMACAO,.445.56.6161.,31/08/2011,ACADÊMICA,OPERACIONAL,CIÊNCIAS EXATAS E DA NATUREZA                     ,LABORATÓRIO                                                 ,FIM
6120,128808,LABORATORIO OFICINA DE HIALOTECNIA/IQ,LOH/IQ,NATAL,439,CENTRO DE CIENCIAS EXATAS E DA TERRA,6025,INSTITUTO DE QUIMICA,.439.6025.6120.,25/08/2011,ACADÊMICA,OPERACIONAL,CIÊNCIAS EXATAS E DA NATUREZA                     ,LABORATÓRIO                                                 ,FIM
4502,171005,LABORATORIO QUIMICA E FUNCAO DE PROTEINAS,LABQFP,NATAL,440,CENTRO DE BIOCIENCIAS,182,DEPARTAMENTO DE BIOQUIMICA,.440.182.4502.,29/03/2003,ACADÊMICA,OPERACIONAL,CIÊNCIAS BIOLÓGICAS                               ,LABORATÓRIO                                                 ,FIM
4501,171004,LABORATORIO QUIMICA E FUNCAO DE PROTEINAS BIOATIVAS,LABQFPB,NATAL,440,CENTRO DE BIOCIENCIAS,182,DEPARTAMENTO DE BIOQUIMICA,.440.182.4501.,29/05/2003,ACADÊMICA,OPERACIONAL,CIÊNCIAS BIOLÓGICAS                               ,LABORATÓRIO                                                 ,FIM
10842,10320107,LABORATORIOS ACADEMICOS - FACISA,LABAC/FACISA,SANTA CRUZ,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,4913,DIRETORIA ADMINISTRATIVA DA FACISA,.605.4890.4913.10842.,16/05/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
8431,170112,LABORATORIOS CIENTIFICOS E TECNOLOGICOS,LABCIENTEC,NATAL,440,CENTRO DE BIOCIENCIAS,176,ADMINISTRACAO DO CB,.440.176.8431.,25/03/2014,ACADÊMICA,OPERACIONAL,CIÊNCIAS BIOLÓGICAS                               ,LABORATÓRIO                                                 ,FIM
4321,171415,LABORATORIOS DE ANATOMIA HUMANA E DISSECACAO,LABANT,NATAL,440,CENTRO DE BIOCIENCIAS,177,DEPARTAMENTO DE MORFOLOGIA,.440.177.4321.,24/06/1974,ACADÊMICA,OPERACIONAL,CIÊNCIAS BIOLÓGICAS                               ,LABORATÓRIO                                                 ,FIM
10526,112506,LABORATORIOS DE ENSINO E PESQUISA DA ECT,LAB/ENS/PESQ,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,4885,ESCOLA DE CIENCIAS E TECNOLOGIA,.605.4885.10526.,18/07/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
8877,171103,LABORATORIOS DE PESQUISA DO DBEZ,LABPESQ/DBEZ,NATAL,440,CENTRO DE BIOCIENCIAS,183,DEPARTAMENTO DE BOTANICA E ZOOLOGIA,.440.183.8877.,19/08/2014,ACADÊMICA,OPERACIONAL,CIÊNCIAS BIOLÓGICAS                               ,LABORATÓRIO                                                 ,FIM
8755,17001203,LABORATORIOS DIDATICOS,LABDID,NATAL,440,CENTRO DE BIOCIENCIAS,8366,DEPARTAMENTO DE ECOLOGIA,.440.8366.8755.,06/06/2014,ACADÊMICA,OPERACIONAL,CIÊNCIAS BIOLÓGICAS                               ,LABORATÓRIO                                                 ,FIM
1808,128205,LABORATORIO SISMOLOGICO,LABSIS,NATAL,439,CENTRO DE CIENCIAS EXATAS E DA TERRA,4894,DEPARTAMENTO DE GEOFISICA,.439.4894.1808.,24/06/1974,ACADÊMICA,OPERACIONAL,CIÊNCIAS EXATAS E DA NATUREZA                     ,LABORATÓRIO                                                 ,FIM
2889,142009,LABORATORIO TRANFERENCIA DE CALOR,LAB. TC,NATAL,445,CENTRO DE TECNOLOGIA,50,DEPARTAMENTO DE ENGENHARIA MECANICA,.445.50.2889.,24/06/1974,ACADÊMICA,OPERACIONAL,CIÊNCIAS EXATAS E DA NATUREZA                     ,LABORATÓRIO                                                 ,FIM
2722,2024,LAVANDERIA - MEJC,LAVAN/MEJC,NATAL,447,MATERNIDADE ESCOLA JANUARIO CICCO,447,MATERNIDADE ESCOLA JANUARIO CICCO,.605.447.2722.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,MEIO
10807,3112110101,LAVANDERIA - MEJC,LAVA/MEJC,NATAL,8194,SUPERINTENDENCIA DO MEJC - EBSERH,9847,UNIDADE DE HOTELARIA - MEJC/EBSERH,.8517.8194.9386.9846.9847.10807.,01/02/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
3299,13011032,LIMPEZA - SETOR VERDE/DEPSI,AL,NATAL,442,"CENTRO DE CIENCIAS HUMANAS, LETRAS E ARTES",1840,ASSESSORIA ADMINISTRATIVA DO CCHLA,.442.135.1840.3299.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,SETOR                                                       ,MEIO
3292,113102,MANUTENCAO DA RESIDENCIA DE POS-GRADUACAO,MRPG/PROAE,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,248,PRO-REITORIA DE ASSUNTOS ESTUDANTIS (PROAE),.605.248.3292.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,SETOR                                                       ,MEIO
4415,14230107,MARCENARIA,marc,NATAL,445,CENTRO DE TECNOLOGIA,3512,DIRECAO/NTI,.445.116.3512.4415.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,SETOR                                                       ,FIM
4542,141704,MATERIAIS DE CONSTRUCAO,mc,NATAL,445,CENTRO DE TECNOLOGIA,52,DEPARTAMENTO DE ENGENHARIA CIVIL,.445.52.4542.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,CIÊNCIAS EXATAS E DA NATUREZA                     ,SETOR                                                       ,FIM
4334,151916,MATERIAIS DENTARIOS,MD,NATAL,441,CENTRO DE CIENCIAS DA SAUDE,195,DEPARTAMENTO DE ODONTOLOGIA,.441.195.4334.,24/06/1974,ACADÊMICA,OPERACIONAL,CIÊNCIAS DA SAÚDE                                 ,LABORATÓRIO                                                 ,FIM
447,2000,MATERNIDADE ESCOLA JANUARIO CICCO,MEJC,NATAL,447,MATERNIDADE ESCOLA JANUARIO CICCO,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,.605.447.,24/06/1974,COMPLEXO HOSPITALAR,TÁTICO,CIÊNCIAS DA SAÚDE                                 ,HOSPITAL                                                    ,FIM
4543,141705,MECANICA DOS SOLOS,ms,NATAL,445,CENTRO DE TECNOLOGIA,52,DEPARTAMENTO DE ENGENHARIA CIVIL,.445.52.4543.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,CIÊNCIAS EXATAS E DA NATUREZA                     ,SETOR                                                       ,FIM
2439,2002,MEJC - ALMOXARIFADO GERAL,MEJC/ALM,NATAL,447,MATERNIDADE ESCOLA JANUARIO CICCO,447,MATERNIDADE ESCOLA JANUARIO CICCO,.605.447.2439.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,MEIO
5480,151930,MICROBIOLOGIA E IMUNOLOGIA ORAL,MICRO,NATAL,441,CENTRO DE CIENCIAS DA SAUDE,195,DEPARTAMENTO DE ODONTOLOGIA,.441.195.5480.,04/10/2010,ACADÊMICA,OPERACIONAL,CIÊNCIAS DA SAÚDE                                 ,LABORATÓRIO                                                 ,FIM
3632,20110409,MICROBIOLOGIA/MEJC,DM,NATAL,447,MATERNIDADE ESCOLA JANUARIO CICCO,3622,COORDENACAO EXECUTIVA,.605.447.2712.3622.3632.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,CIÊNCIAS DA SAÚDE                                 ,SETOR                                                       ,FIM
14873,31110409,MICROBIOLOGIA/MEJC,DM,NATAL,8194,SUPERINTENDENCIA DO MEJC - EBSERH,13103,COORDENACAO EXECUTIVA,.441.5728.9285.9327.13103.14873.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,CIÊNCIAS DA SAÚDE                                 ,SETOR                                                       ,FIM
11408,143506,MODELAGEM E SIMULACAO DE BIOSSISTEMAS,SIMBios/DEB,NATAL,445,CENTRO DE TECNOLOGIA,5205,DEPARTAMENTO DE ENGENHARIA BIOMEDICA,.445.5205.11408.,14/05/2018,ACADÊMICA,OPERACIONAL,CIÊNCIAS EXATAS E DA NATUREZA                     ,LABORATÓRIO                                                 ,FIM
4546,141507,MULTI-MEIOS,mme,NATAL,445,CENTRO DE TECNOLOGIA,54,DEPARTAMENTO DE ARQUITETURA,.445.54.4546.,24/06/1974,ACADÊMICA,OPERACIONAL,CIÊNCIAS EXATAS E DA NATUREZA                     ,SETOR                                                       ,FIM
290,1126,MUSEU CAMARA CASCUDO,MCC,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,.605.290.,24/06/1974,ÓRGÃO SUPLEMENTAR,ESTRATÉGICO,INFORMAÇÃO                                        ,MUSEU                                                       ,FIM
10911,10040009,MUSEU DE ARTE - NAC,MUSEU/ARTE/NAC,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,3458,DIRETORIA NAC,.605.291.3458.10911.,01/07/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
5225,170109,MUSEU DE CIENCIAS MORFOLOGICAS E BIBLIOTECA,MCM/BIB,NATAL,440,CENTRO DE BIOCIENCIAS,176,ADMINISTRACAO DO CB,.440.176.5225.,25/11/2009,ADMINISTRATIVA,ESTRATÉGICO,ADMINISTRATIVO                                    ,MUSEU                                                       ,FIM
1637,1730,"MUSEU DO MAR ""ONOFRE LOPES""",MMOL,NATAL,440,CENTRO DE BIOCIENCIAS,440,CENTRO DE BIOCIENCIAS,.440.1637.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,INFORMAÇÃO                                        ,ASSESSORIA                                                  ,FIM
4112,180003,MUSEU DO SERIDO,MUSE,CAICÓ,1482,CENTRO DE  ENSINO SUPERIOR DO SERIDO,1482,CENTRO DE  ENSINO SUPERIOR DO SERIDO,.1482.4112.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,INFORMAÇÃO                                        ,MUSEU                                                       ,FIM
1426,1013,NESA,NESA,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,.605.1426.,01/01/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
3801,21081406,NEUROLOGIA,neur,NATAL,446,HOSPITAL UNIVERSITARIO ONOFRE LOPES,3793,HUOL - EDIFICIO CENTRAL DE INTERNACAO  4º ANDAR,.605.446.394.3793.3801.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,CIÊNCIAS DA SAÚDE                                 ,SETOR                                                       ,FIM
20256,32081406,NEUROLOGIA,neur,NATAL,8193,SUPERINTENDENCIA DO HUOL - EBSERH,3793,HUOL - EDIFICIO CENTRAL DE INTERNACAO  4º ANDAR,.605.446.394.3793.20256.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,CIÊNCIAS DA SAÚDE                                 ,SETOR                                                       ,FIM
2773,130125,NUCLEO AVANCADO DE POLITICAS PUBLICAS - CCHLA,NAPP/CCHLA,NATAL,442,"CENTRO DE CIENCIAS HUMANAS, LETRAS E ARTES",135,DIRECAO DO CCHLA,.442.135.2773.,01/01/2009,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,MEIO
1488,1184,NUCLEO CAMARA CASCUDO DE ESTUDOS,NCCE,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,.605.1488.,30/08/2012,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
10539,180022,NUCLEO DA PRATICA JURIDICA DO DEPARTAMENTO DE DIREITO - CERES,NPJ/DIR/CERES,CAICÓ,1482,CENTRO DE  ENSINO SUPERIOR DO SERIDO,1482,CENTRO DE  ENSINO SUPERIOR DO SERIDO,.1482.10539.,30/01/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,AGÊNCIA                                                     ,FIM
5404,113224,NUCLEO DE ACESSIBILIDADE DA UFRN,N ACESSIB UFRN,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,262,GABINETE DO REITOR,.605.262.5404.,21/09/2010,ACADÊMICA,OPERACIONAL,ADMINISTRATIVO                                    ,NÚCLEO                                                      ,FIM
4418,210711,NUCLEO DE APOIO ADMINISTRATIVO - MISTO,NAAM,NATAL,446,HOSPITAL UNIVERSITARIO ONOFRE LOPES,357,HUOL - DIRETORIA ADMINISTRATIVA-FINANCEIRA,.605.446.357.4418.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,NÚCLEO                                                      ,FIM
13058,320711,NUCLEO DE APOIO ADMINISTRATIVO - MISTO,NAAM,NATAL,8193,SUPERINTENDENCIA DO HUOL - EBSERH,357,HUOL - DIRETORIA ADMINISTRATIVA-FINANCEIRA,.605.446.357.13058.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,NÚCLEO                                                      ,FIM
4419,210712,NUCLEO DE APOIO ADMINISTRATIVO - TERREO,NAAT,NATAL,446,HOSPITAL UNIVERSITARIO ONOFRE LOPES,357,HUOL - DIRETORIA ADMINISTRATIVA-FINANCEIRA,.605.446.357.4419.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,NÚCLEO                                                      ,FIM
13117,320712,NUCLEO DE APOIO ADMINISTRATIVO - TERREO,NAAT,NATAL,8193,SUPERINTENDENCIA DO HUOL - EBSERH,357,HUOL - DIRETORIA ADMINISTRATIVA-FINANCEIRA,.605.446.357.13117.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,NÚCLEO                                                      ,FIM
11155,160156,NUCLEO DE APOIO AO DOCENTE - NAD  CCSA,NAD/CCSA,NATAL,443,CENTRO DE CIENCIAS SOCIAIS APLICADAS,156,DIRECAO DO CCSA,.443.156.11155.,07/12/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,NÚCLEO                                                      ,FIM
1452,1905,NUCLEO DE EDUCACAO DA INFANCIA,NEI/CE,NATAL,5965,CENTRO DE EDUCACAO,5965,CENTRO DE EDUCACAO,.5965.1452.,24/06/1974,ÓRGÃO SUPLEMENTAR,TÁTICO,"CIÊNCIAS HUMANAS, JURÍDICAS E ECONÔMICAS          ",NÚCLEO                                                      ,FIM
409,1525,NUCLEO DE ESTUDOS EM SAUDE COLETIVA,NESC/CCS,NATAL,441,CENTRO DE CIENCIAS DA SAUDE,441,CENTRO DE CIENCIAS DA SAUDE,.441.409.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,CIÊNCIAS DA SAÚDE                                 ,DEPARTAMENTO                                                ,MEIO
292,110035,NUCLEO DE HEMATOLOGIA E HEMOTERAPIA,NHH/UFRN,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,.605.292.,24/06/1974,ÓRGÃO SUPLEMENTAR,TÁTICO,CIÊNCIAS DA SAÚDE                                 ,DEPARTAMENTO                                                ,MEIO
252,1150,NUCLEO DE PESQUISA EM ALIMENTOS E MEDICAMENTOS,NUPLAM,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,.605.252.,24/06/1974,ÓRGÃO SUPLEMENTAR,TÁTICO,ADMINISTRATIVO                                    ,DEPARTAMENTO                                                ,FIM
1635,1728,NUCLEO DE PRIMATOLOGIA,NUP,NATAL,440,CENTRO DE BIOCIENCIAS,440,CENTRO DE BIOCIENCIAS,.440.1635.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,CIÊNCIAS BIOLÓGICAS                               ,NÚCLEO                                                      ,FIM
3443,112104,NUCLEO DE SANTA CRUZ,NSCRUZ,NOVA CRUZ,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,3425,COORDENACAO REGIONAL,.605.1450.3418.3425.3443.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,SETOR                                                       ,MEIO
4100,154801,NUCLEO DE TECNICA OPERATORIA E CIRURGIA EXPERIMENTAL,NTOCE,NATAL,441,CENTRO DE CIENCIAS DA SAUDE,1605,DEPARTAMENTO DE CIRURGIA (LABORATORIO DE HABILIDAD,.441.1605.4100.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,CIÊNCIAS DA SAÚDE                                 ,NÚCLEO                                                      ,FIM
8625,151115,NUCLEO DE YOGA,YOGA,NATAL,441,CENTRO DE CIENCIAS DA SAUDE,199,DEPARTAMENTO DE EDUCACAO FISICA,.441.199.8625.,15/04/2014,ACADÊMICA,OPERACIONAL,CIÊNCIAS DA SAÚDE                                 ,LABORATÓRIO                                                 ,FIM
