numero,ano,id_unidade_requisitante,nome_unidade_requisitante,id_unidade_custo,nome_unidade_custo,data_cadastro,valor,numero_alunos_beneficiados,status
1830,2014,435,PROGRAMA DE PÓS-GRADUAÇÃO EM HISTÓRIA,435,PROGRAMA DE PÓS-GRADUAÇÃO EM HISTÓRIA,2014-10-10,600.0,1,EM_LIQUIDACAO
1829,2014,5965,CENTRO DE EDUCAÇÃO,7055,APOIO A EVENTOS/CNAES,2014-10-10,800.0,1,EM_LIQUIDACAO
1828,2014,211,COORDENAÇÃO DO CURSO DE NUTRIÇÃO,211,COORDENAÇÃO DO CURSO DE NUTRIÇÃO,2014-10-10,400.0,1,ESTORNADA
1827,2014,360,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS SOCIAIS,360,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS SOCIAIS,2014-10-10,600.0,1,EM_LIQUIDACAO
1826,2014,211,COORDENAÇÃO DO CURSO DE NUTRIÇÃO,211,COORDENAÇÃO DO CURSO DE NUTRIÇÃO,2014-10-10,400.0,1,ESTORNADA
1825,2014,91,COORDENAÇÃO DO CURSO DE ARQUITETURA E URBANISMO,91,COORDENAÇÃO DO CURSO DE ARQUITETURA E URBANISMO,2014-10-10,320.0,1,EM_LIQUIDACAO
1824,2014,211,COORDENAÇÃO DO CURSO DE NUTRIÇÃO,211,COORDENAÇÃO DO CURSO DE NUTRIÇÃO,2014-10-10,400.0,1,ESTORNADA
1823,2014,61,ADMINISTRAÇÃO DO CERES - CAICÓ,4886,AJUDA FINANCEIRA AO ESTUDANTE,2014-10-10,150.0,1,EM_LIQUIDACAO
1822,2014,211,COORDENAÇÃO DO CURSO DE NUTRIÇÃO,211,COORDENAÇÃO DO CURSO DE NUTRIÇÃO,2014-10-10,400.0,1,ESTORNADA
1821,2014,5965,CENTRO DE EDUCAÇÃO,7055,APOIO A EVENTOS/CNAES,2014-10-10,800.0,1,EM_LIQUIDACAO
1820,2014,412,PROGRAMA DE PÓS-GRADUAÇÃO EM ENFERMAGEM,412,PROGRAMA DE PÓS-GRADUAÇÃO EM ENFERMAGEM,2014-10-10,500.0,1,EM_LIQUIDACAO
1819,2014,7739,EM/OSUFRN,7739,EM/OSUFRN,2014-10-10,1160.0,4,EM_LIQUIDACAO
1818,2014,98,COORDENAÇÃO DO CURSO ENGENHARIA QUÍMICA,98,COORDENAÇÃO DO CURSO ENGENHARIA QUÍMICA,2014-09-10,160.0,1,ESTORNADA
1817,2014,4073,PROGRAMA DE PÓS-GRADUAÇÃO EM ARTES CÊNICAS,4073,PROGRAMA DE PÓS-GRADUAÇÃO EM ARTES CÊNICAS,2014-09-10,8000.0,10,ESTORNADA
1816,2014,423,PROGRAMA REGIONAL DE PÓS-GRADUAÇÃO EM DESENVOLVIMENTO E MEIO AMBIENTE - PRODEMA,423,PROGRAMA REGIONAL DE PÓS-GRADUAÇÃO EM DESENVOLVIMENTO E MEIO AMBIENTE - PRODEMA,2014-09-10,1350.0,2,EM_LIQUIDACAO
1815,2014,8698,PROJETO ARAM,8698,PROJETO ARAM,2014-09-10,1062.0,1,EM_LIQUIDACAO
1814,2014,4295,PROGRAMA DE PÓS-GRADUAÇÃO EM TURISMO,4295,PROGRAMA DE PÓS-GRADUAÇÃO EM TURISMO,2014-09-10,506.8,1,EM_LIQUIDACAO
1813,2014,1465,JOGOS UNIVERSITÁRIOS,1465,JOGOS UNIVERSITÁRIOS,2014-09-10,1200.0,5,EM_LIQUIDACAO
1812,2014,5467,ASSISTENCIA MEDICA/PNAES,5467,ASSISTENCIA MEDICA/PNAES,2014-09-10,720.0,9,EM_LIQUIDACAO
1811,2014,1465,JOGOS UNIVERSITÁRIOS,1465,JOGOS UNIVERSITÁRIOS,2014-09-10,240.0,1,EM_LIQUIDACAO
1810,2014,1465,JOGOS UNIVERSITÁRIOS,1465,JOGOS UNIVERSITÁRIOS,2014-09-10,960.0,4,EM_LIQUIDACAO
1809,2014,65,PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS DA LINGUAGEM,65,PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS DA LINGUAGEM,2014-09-10,800.0,1,EM_LIQUIDACAO
1808,2014,412,PROGRAMA DE PÓS-GRADUAÇÃO EM ENFERMAGEM,412,PROGRAMA DE PÓS-GRADUAÇÃO EM ENFERMAGEM,2014-09-10,500.0,1,EM_LIQUIDACAO
1807,2014,412,PROGRAMA DE PÓS-GRADUAÇÃO EM ENFERMAGEM,412,PROGRAMA DE PÓS-GRADUAÇÃO EM ENFERMAGEM,2014-09-10,500.0,1,EM_LIQUIDACAO
1806,2014,91,COORDENAÇÃO DO CURSO DE ARQUITETURA E URBANISMO,91,COORDENAÇÃO DO CURSO DE ARQUITETURA E URBANISMO,2014-09-10,320.0,1,ESTORNADA
1805,2014,5579,PROGRAMA DE PÓS-GRADUAÇÃO EM SISTEMÁTICA E EVOLUÇÃO,5579,PROGRAMA DE PÓS-GRADUAÇÃO EM SISTEMÁTICA E EVOLUÇÃO,2014-09-10,560.5,1,EM_LIQUIDACAO
1804,2014,5579,PROGRAMA DE PÓS-GRADUAÇÃO EM SISTEMÁTICA E EVOLUÇÃO,5579,PROGRAMA DE PÓS-GRADUAÇÃO EM SISTEMÁTICA E EVOLUÇÃO,2014-09-10,560.5,1,EM_LIQUIDACAO
1803,2014,91,COORDENAÇÃO DO CURSO DE ARQUITETURA E URBANISMO,91,COORDENAÇÃO DO CURSO DE ARQUITETURA E URBANISMO,2014-09-10,1200.0,1,ESTORNADA
1802,2014,6025,INSTITUTO DE QUÍMICA,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,2014-09-10,375.0,1,EM_LIQUIDACAO
1801,2014,6025,INSTITUTO DE QUÍMICA,6025,INSTITUTO DE QUÍMICA,2014-09-10,320.0,2,EM_LIQUIDACAO
1800,2014,284,ESCOLA DE MÚSICA,284,ESCOLA DE MÚSICA,2014-09-10,2560.0,8,EM_LIQUIDACAO
1799,2014,8977,I CONGRESSO BRASILEIRO DO PRÓ-SAÚDE E PET-SAÚDE (EV397-2014),8977,I CONGRESSO BRASILEIRO DO PRÓ-SAÚDE E PET-SAÚDE (EV397-2014),2014-08-10,3200.0,16,EM_LIQUIDACAO
1798,2014,366,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS FARMACÊUTICAS,366,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS FARMACÊUTICAS,2014-08-10,700.0,1,EM_LIQUIDACAO
1797,2014,8977,I CONGRESSO BRASILEIRO DO PRÓ-SAÚDE E PET-SAÚDE (EV397-2014),8977,I CONGRESSO BRASILEIRO DO PRÓ-SAÚDE E PET-SAÚDE (EV397-2014),2014-08-10,3400.0,16,ESTORNADA
1796,2014,1465,JOGOS UNIVERSITÁRIOS,1465,JOGOS UNIVERSITÁRIOS,2014-08-10,240.0,1,EM_LIQUIDACAO
1795,2014,52,DEPARTAMENTO DE ENGENHARIA CIVIL,52,DEPARTAMENTO DE ENGENHARIA CIVIL,2014-08-10,250.0,10,ESTORNADA
1794,2014,1465,JOGOS UNIVERSITÁRIOS,1465,JOGOS UNIVERSITÁRIOS,2014-08-10,4800.0,20,EM_LIQUIDACAO
1793,2014,363,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,363,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,2014-08-10,700.0,1,EM_LIQUIDACAO
1792,2014,1465,JOGOS UNIVERSITÁRIOS,1465,JOGOS UNIVERSITÁRIOS,2014-08-10,720.0,3,EM_LIQUIDACAO
1791,2014,1465,JOGOS UNIVERSITÁRIOS,1465,JOGOS UNIVERSITÁRIOS,2014-08-10,240.0,1,EM_LIQUIDACAO
1790,2014,315,PROGRAMA DE PÓS-GRADUAÇÃO EM GEOGRAFIA,315,PROGRAMA DE PÓS-GRADUAÇÃO EM GEOGRAFIA,2014-08-10,600.0,1,EM_LIQUIDACAO
1789,2014,431,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS BIOLÓGICAS,431,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS BIOLÓGICAS,2014-08-10,480.0,1,EM_LIQUIDACAO
1788,2014,91,COORDENAÇÃO DO CURSO DE ARQUITETURA E URBANISMO,4886,AJUDA FINANCEIRA AO ESTUDANTE,2014-08-10,2400.0,2,EM_LIQUIDACAO
1787,2014,431,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS BIOLÓGICAS,431,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS BIOLÓGICAS,2014-08-10,800.0,1,EM_LIQUIDACAO
1786,2014,431,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS BIOLÓGICAS,431,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS BIOLÓGICAS,2014-08-10,800.0,1,EM_LIQUIDACAO
1785,2014,7851,PROGRAMA QUALIDADE DE VIDA,7851,PROGRAMA QUALIDADE DE VIDA,2014-08-10,200.0,5,EM_LIQUIDACAO
1784,2014,8266,CULTIVO DE ALGAS MARINHAS: TECNOLOGIA SOCIAL E AMBIENTAL APOIANDO COMUNIDADES TRADICIONAIS NO NORDESTE DO BRASIL,8266,CULTIVO DE ALGAS MARINHAS: TECNOLOGIA SOCIAL E AMBIENTAL APOIANDO COMUNIDADES TRADICIONAIS NO NORDESTE DO BRASIL,2014-08-10,1000.0,5,EM_LIQUIDACAO
1783,2014,1465,JOGOS UNIVERSITÁRIOS,1465,JOGOS UNIVERSITÁRIOS,2014-08-10,300.0,1,EM_LIQUIDACAO
1782,2014,91,COORDENAÇÃO DO CURSO DE ARQUITETURA E URBANISMO,91,COORDENAÇÃO DO CURSO DE ARQUITETURA E URBANISMO,2014-08-10,320.0,1,EM_LIQUIDACAO
1781,2014,144,DEPARTAMENTO DE ANTROPOLOGIA,144,DEPARTAMENTO DE ANTROPOLOGIA,2014-08-10,450.0,1,EM_LIQUIDACAO
1780,2014,208,COORDENAÇÃO DO CURSO DE FARMÁCIA,208,COORDENAÇÃO DO CURSO DE FARMÁCIA,2014-08-10,400.0,1,EM_LIQUIDACAO
1779,2014,8266,CULTIVO DE ALGAS MARINHAS: TECNOLOGIA SOCIAL E AMBIENTAL APOIANDO COMUNIDADES TRADICIONAIS NO NORDESTE DO BRASIL,8266,CULTIVO DE ALGAS MARINHAS: TECNOLOGIA SOCIAL E AMBIENTAL APOIANDO COMUNIDADES TRADICIONAIS NO NORDESTE DO BRASIL,2014-08-10,400.0,2,EM_LIQUIDACAO
1778,2014,8154,"TRONCO, RAMOS E RAIZES II - PATRIMÔNIO ÉTNICO DO SERIDÓ",8154,"TRONCO, RAMOS E RAIZES II - PATRIMÔNIO ÉTNICO DO SERIDÓ",2014-08-10,120.0,1,EM_LIQUIDACAO
1777,2014,4525,PROPESQ - COORDENADORIA DE EMPREENDEDORISMO,4525,PROPESQ - COORDENADORIA DE EMPREENDEDORISMO,2014-08-10,1600.0,2,EM_LIQUIDACAO
1776,2014,5241,TERMO DE COOPERAÇÃO ANP/PRH 30 - QUÍMICA,5241,TERMO DE COOPERAÇÃO ANP/PRH 30 - QUÍMICA,2014-08-10,714.0,1,LIQUIDADA
1775,2014,8156,AQUISIÇÃO DE INSTRUMENTOS MUSICAIS E ODONTOLÓGICOS,8156,AQUISIÇÃO DE INSTRUMENTOS MUSICAIS E ODONTOLÓGICOS,2014-08-10,3237.3,1,EM_LIQUIDACAO
1774,2014,98,COORDENAÇÃO DO CURSO ENGENHARIA QUÍMICA,98,COORDENAÇÃO DO CURSO ENGENHARIA QUÍMICA,2014-08-10,160.0,1,EM_LIQUIDACAO
1773,2014,64,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOLOGIA,64,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOLOGIA,2014-08-10,500.0,1,EM_LIQUIDACAO
1772,2014,91,COORDENAÇÃO DO CURSO DE ARQUITETURA E URBANISMO,91,COORDENAÇÃO DO CURSO DE ARQUITETURA E URBANISMO,2014-08-10,320.0,1,ESTORNADA
1771,2014,185,CB - COORDENAÇÃO DO CURSO DE CIÊNCIAS BIOLÓGICAS - LICENCIATURA,185,CB - COORDENAÇÃO DO CURSO DE CIÊNCIAS BIOLÓGICAS - LICENCIATURA,2014-08-10,1280.0,2,EM_LIQUIDACAO
1770,2014,74,PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO,74,PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO,2014-08-10,1836.8,1,EM_LIQUIDACAO
1769,2014,2562,CCHLA - SECRETARIA ADMINISTRAÇÃO DO CCHLA,2562,CCHLA - SECRETARIA ADMINISTRAÇÃO DO CCHLA,2014-08-10,800.0,1,ESTORNADA
1768,2014,104,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA MECÂNICA,104,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA MECÂNICA,2014-07-10,2400.0,1,EM_LIQUIDACAO
1767,2014,64,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOLOGIA,64,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOLOGIA,2014-07-10,500.0,1,EM_LIQUIDACAO
1766,2014,162,DEPARTAMENTO DE SERVIÇO SOCIAL - DESSO,162,DEPARTAMENTO DE SERVIÇO SOCIAL - DESSO,2014-07-10,120.0,1,CADASTRADA
1765,2014,1465,JOGOS UNIVERSITÁRIOS,1465,JOGOS UNIVERSITÁRIOS,2014-07-10,240.0,1,EM_LIQUIDACAO
1764,2014,8154,"TRONCO, RAMOS E RAIZES II - PATRIMÔNIO ÉTNICO DO SERIDÓ",8154,"TRONCO, RAMOS E RAIZES II - PATRIMÔNIO ÉTNICO DO SERIDÓ",2014-07-10,120.0,1,EM_LIQUIDACAO
1763,2014,8154,"TRONCO, RAMOS E RAIZES II - PATRIMÔNIO ÉTNICO DO SERIDÓ",8154,"TRONCO, RAMOS E RAIZES II - PATRIMÔNIO ÉTNICO DO SERIDÓ",2014-07-10,120.0,1,EM_LIQUIDACAO
1762,2014,74,PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO,74,PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO,2014-07-10,1219.52,1,EM_LIQUIDACAO
1761,2014,8618,EXPERIÊNCIA DE VIVÊNCIA EM ASSENTAMENTOS DE REFORMA AGRÁRIA DO RN,8618,EXPERIÊNCIA DE VIVÊNCIA EM ASSENTAMENTOS DE REFORMA AGRÁRIA DO RN,2014-07-10,400.0,1,EM_LIQUIDACAO
1760,2014,91,COORDENAÇÃO DO CURSO DE ARQUITETURA E URBANISMO,91,COORDENAÇÃO DO CURSO DE ARQUITETURA E URBANISMO,2014-07-10,320.0,1,EM_LIQUIDACAO
1759,2014,74,PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO,74,PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO,2014-07-10,1099.0,1,EM_LIQUIDACAO
1758,2014,412,PROGRAMA DE PÓS-GRADUAÇÃO EM ENFERMAGEM,412,PROGRAMA DE PÓS-GRADUAÇÃO EM ENFERMAGEM,2014-07-10,500.0,1,EM_LIQUIDACAO
1757,2014,412,PROGRAMA DE PÓS-GRADUAÇÃO EM ENFERMAGEM,412,PROGRAMA DE PÓS-GRADUAÇÃO EM ENFERMAGEM,2014-07-10,500.0,1,EM_LIQUIDACAO
1756,2014,210,COORDENAÇÃO DO CURSO DE MEDICINA,7055,APOIO A EVENTOS/CNAES,2014-07-10,800.0,1,EM_LIQUIDACAO
1755,2014,429,COORDENAÇÃO DO CURSO DE ECOLOGIA,429,COORDENAÇÃO DO CURSO DE ECOLOGIA,2014-07-10,240.0,1,EM_LIQUIDACAO
1754,2014,195,DEPARTAMENTO DE ODONTOLOGIA,7055,APOIO A EVENTOS/CNAES,2014-07-10,3200.0,8,EM_LIQUIDACAO
1753,2014,91,COORDENAÇÃO DO CURSO DE ARQUITETURA E URBANISMO,91,COORDENAÇÃO DO CURSO DE ARQUITETURA E URBANISMO,2014-07-10,320.0,1,ESTORNADA
1752,2014,5965,CENTRO DE EDUCAÇÃO,5965,CENTRO DE EDUCAÇÃO,2014-07-10,3200.0,20,EM_LIQUIDACAO
1751,2014,8154,"TRONCO, RAMOS E RAIZES II - PATRIMÔNIO ÉTNICO DO SERIDÓ",8154,"TRONCO, RAMOS E RAIZES II - PATRIMÔNIO ÉTNICO DO SERIDÓ",2014-06-10,120.0,1,EM_LIQUIDACAO
1750,2014,8154,"TRONCO, RAMOS E RAIZES II - PATRIMÔNIO ÉTNICO DO SERIDÓ",8154,"TRONCO, RAMOS E RAIZES II - PATRIMÔNIO ÉTNICO DO SERIDÓ",2014-06-10,120.0,1,EM_LIQUIDACAO
1749,2014,8154,"TRONCO, RAMOS E RAIZES II - PATRIMÔNIO ÉTNICO DO SERIDÓ",8154,"TRONCO, RAMOS E RAIZES II - PATRIMÔNIO ÉTNICO DO SERIDÓ",2014-06-10,120.0,1,EM_LIQUIDACAO
1748,2014,8154,"TRONCO, RAMOS E RAIZES II - PATRIMÔNIO ÉTNICO DO SERIDÓ",8154,"TRONCO, RAMOS E RAIZES II - PATRIMÔNIO ÉTNICO DO SERIDÓ",2014-06-10,120.0,1,EM_LIQUIDACAO
1747,2014,8154,"TRONCO, RAMOS E RAIZES II - PATRIMÔNIO ÉTNICO DO SERIDÓ",8154,"TRONCO, RAMOS E RAIZES II - PATRIMÔNIO ÉTNICO DO SERIDÓ",2014-06-10,120.0,1,EM_LIQUIDACAO
1746,2014,8154,"TRONCO, RAMOS E RAIZES II - PATRIMÔNIO ÉTNICO DO SERIDÓ",8154,"TRONCO, RAMOS E RAIZES II - PATRIMÔNIO ÉTNICO DO SERIDÓ",2014-06-10,120.0,1,EM_LIQUIDACAO
1745,2014,8154,"TRONCO, RAMOS E RAIZES II - PATRIMÔNIO ÉTNICO DO SERIDÓ",8154,"TRONCO, RAMOS E RAIZES II - PATRIMÔNIO ÉTNICO DO SERIDÓ",2014-06-10,120.0,1,EM_LIQUIDACAO
1744,2014,102,PROGRAMA DE PÓS-GRADUAÇÃO EM ARQUITETURA E URBANISMO,102,PROGRAMA DE PÓS-GRADUAÇÃO EM ARQUITETURA E URBANISMO,2014-06-10,750.0,1,EM_LIQUIDACAO
1743,2014,412,PROGRAMA DE PÓS-GRADUAÇÃO EM ENFERMAGEM,412,PROGRAMA DE PÓS-GRADUAÇÃO EM ENFERMAGEM,2014-06-10,500.0,1,EM_LIQUIDACAO
1742,2014,8154,"TRONCO, RAMOS E RAIZES II - PATRIMÔNIO ÉTNICO DO SERIDÓ",8154,"TRONCO, RAMOS E RAIZES II - PATRIMÔNIO ÉTNICO DO SERIDÓ",2014-06-10,120.0,1,EM_LIQUIDACAO
1741,2014,8154,"TRONCO, RAMOS E RAIZES II - PATRIMÔNIO ÉTNICO DO SERIDÓ",8154,"TRONCO, RAMOS E RAIZES II - PATRIMÔNIO ÉTNICO DO SERIDÓ",2014-06-10,120.0,1,EM_LIQUIDACAO
1740,2014,412,PROGRAMA DE PÓS-GRADUAÇÃO EM ENFERMAGEM,412,PROGRAMA DE PÓS-GRADUAÇÃO EM ENFERMAGEM,2014-06-10,500.0,1,EM_LIQUIDACAO
1739,2014,8154,"TRONCO, RAMOS E RAIZES II - PATRIMÔNIO ÉTNICO DO SERIDÓ",8154,"TRONCO, RAMOS E RAIZES II - PATRIMÔNIO ÉTNICO DO SERIDÓ",2014-06-10,160.0,1,CADASTRADA
1738,2014,412,PROGRAMA DE PÓS-GRADUAÇÃO EM ENFERMAGEM,412,PROGRAMA DE PÓS-GRADUAÇÃO EM ENFERMAGEM,2014-06-10,500.0,1,EM_LIQUIDACAO
1737,2014,412,PROGRAMA DE PÓS-GRADUAÇÃO EM ENFERMAGEM,412,PROGRAMA DE PÓS-GRADUAÇÃO EM ENFERMAGEM,2014-06-10,500.0,1,EM_LIQUIDACAO
1736,2014,412,PROGRAMA DE PÓS-GRADUAÇÃO EM ENFERMAGEM,412,PROGRAMA DE PÓS-GRADUAÇÃO EM ENFERMAGEM,2014-06-10,500.0,1,EM_LIQUIDACAO
1735,2014,412,PROGRAMA DE PÓS-GRADUAÇÃO EM ENFERMAGEM,412,PROGRAMA DE PÓS-GRADUAÇÃO EM ENFERMAGEM,2014-06-10,500.0,1,EM_LIQUIDACAO
1734,2014,412,PROGRAMA DE PÓS-GRADUAÇÃO EM ENFERMAGEM,412,PROGRAMA DE PÓS-GRADUAÇÃO EM ENFERMAGEM,2014-06-10,500.0,1,EM_LIQUIDACAO
1733,2014,412,PROGRAMA DE PÓS-GRADUAÇÃO EM ENFERMAGEM,412,PROGRAMA DE PÓS-GRADUAÇÃO EM ENFERMAGEM,2014-06-10,500.0,1,EM_LIQUIDACAO
1732,2014,102,PROGRAMA DE PÓS-GRADUAÇÃO EM ARQUITETURA E URBANISMO,102,PROGRAMA DE PÓS-GRADUAÇÃO EM ARQUITETURA E URBANISMO,2014-06-10,750.0,1,EM_LIQUIDACAO
1731,2014,91,COORDENAÇÃO DO CURSO DE ARQUITETURA E URBANISMO,91,COORDENAÇÃO DO CURSO DE ARQUITETURA E URBANISMO,2014-06-10,320.0,1,ESTORNADA
1730,2014,8153,INICIES - INCUBADORA DE INICIATIVAS DE EMPREENDIEMNTOS SOLIDÁRIOS DA UNIVERSIADE FEDERAL DO RIO GRANDE DO NORTE,8153,INICIES - INCUBADORA DE INICIATIVAS DE EMPREENDIEMNTOS SOLIDÁRIOS DA UNIVERSIADE FEDERAL DO RIO GRANDE DO NORTE,2014-06-10,1200.0,2,EM_LIQUIDACAO
1729,2014,169,COORDENAÇÃO DO CURSO DE DIREITO,7055,APOIO A EVENTOS/CNAES,2014-06-10,240.0,1,EM_LIQUIDACAO
1728,2014,120,DEPARTAMENTO DE MATEMÁTICA,7055,APOIO A EVENTOS/CNAES,2014-06-10,480.0,1,EM_LIQUIDACAO
1727,2014,367,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA,367,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA,2014-06-10,1600.0,2,EM_LIQUIDACAO
1726,2014,120,DEPARTAMENTO DE MATEMÁTICA,7055,APOIO A EVENTOS/CNAES,2014-06-10,600.0,1,EM_LIQUIDACAO
1725,2014,123,DEPARTAMENTO DE GEOLOGIA,123,DEPARTAMENTO DE GEOLOGIA,2014-02-10,37440.0,24,EM_LIQUIDACAO
1724,2014,1639,PROGRAMA DE PÓS-GRADUAÇÃO EM BIOQUÍMICA,1639,PROGRAMA DE PÓS-GRADUAÇÃO EM BIOQUÍMICA,2014-02-10,1400.0,1,EM_LIQUIDACAO
1723,2014,102,PROGRAMA DE PÓS-GRADUAÇÃO EM ARQUITETURA E URBANISMO,102,PROGRAMA DE PÓS-GRADUAÇÃO EM ARQUITETURA E URBANISMO,2014-02-10,500.0,1,EM_LIQUIDACAO
1722,2014,125,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA,1629,COORD. PROG. DE POS-GRAD. PISICOBIOLOGIA,2014-02-10,1600.0,1,EM_LIQUIDACAO
1721,2014,360,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS SOCIAIS,360,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS SOCIAIS,2014-02-10,800.0,1,EM_LIQUIDACAO
1720,2014,4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,2014-02-10,800.0,1,EM_LIQUIDACAO
1719,2014,1639,PROGRAMA DE PÓS-GRADUAÇÃO EM BIOQUÍMICA,1639,PROGRAMA DE PÓS-GRADUAÇÃO EM BIOQUÍMICA,2014-02-10,700.0,1,EM_LIQUIDACAO
1718,2014,5242,TERMO DE COOPERAÇÃO ANP/PRH 36 - DIREITO,5242,TERMO DE COOPERAÇÃO ANP/PRH 36 - DIREITO,2014-02-10,800.0,1,LIQUIDADA
1717,2014,5242,TERMO DE COOPERAÇÃO ANP/PRH 36 - DIREITO,5242,TERMO DE COOPERAÇÃO ANP/PRH 36 - DIREITO,2014-02-10,1600.0,2,FINALIZADA
1716,2014,5239,TERMO DE COOPERAÇÃO ANP/PRH 14 - ENGENHARIA QUÍMICA,5239,TERMO DE COOPERAÇÃO ANP/PRH 14 - ENGENHARIA QUÍMICA,2014-02-10,714.5,1,LIQUIDADA
1709,2014,4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,2014-02-10,800.0,1,EM_LIQUIDACAO
1708,2014,185,CB - COORDENAÇÃO DO CURSO DE CIÊNCIAS BIOLÓGICAS - LICENCIATURA,185,CB - COORDENAÇÃO DO CURSO DE CIÊNCIAS BIOLÓGICAS - LICENCIATURA,2014-02-10,1600.0,2,EM_LIQUIDACAO
1707,2014,185,CB - COORDENAÇÃO DO CURSO DE CIÊNCIAS BIOLÓGICAS - LICENCIATURA,4886,AJUDA FINANCEIRA AO ESTUDANTE,2014-02-10,1600.0,2,EM_LIQUIDACAO
1706,2014,74,PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO,74,PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO,2014-02-10,1785.0,1,EM_LIQUIDACAO
1705,2014,429,COORDENAÇÃO DO CURSO DE ECOLOGIA,7055,APOIO A EVENTOS/CNAES,2014-02-10,800.0,1,EM_LIQUIDACAO
1704,2014,120,DEPARTAMENTO DE MATEMÁTICA,7055,APOIO A EVENTOS/CNAES,2014-02-10,600.0,1,EM_LIQUIDACAO
1703,2014,185,CB - COORDENAÇÃO DO CURSO DE CIÊNCIAS BIOLÓGICAS - LICENCIATURA,185,CB - COORDENAÇÃO DO CURSO DE CIÊNCIAS BIOLÓGICAS - LICENCIATURA,2014-02-10,800.0,1,EM_LIQUIDACAO
1702,2014,107,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA SANITÁRIA E AMBIENTAL,107,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA SANITÁRIA E AMBIENTAL,2014-01-10,450.0,1,EM_LIQUIDACAO
1701,2014,5242,TERMO DE COOPERAÇÃO ANP/PRH 36 - DIREITO,5242,TERMO DE COOPERAÇÃO ANP/PRH 36 - DIREITO,2014-01-10,800.0,1,ESTORNADA
1700,2014,5242,TERMO DE COOPERAÇÃO ANP/PRH 36 - DIREITO,5242,TERMO DE COOPERAÇÃO ANP/PRH 36 - DIREITO,2014-01-10,800.0,1,ESTORNADA
1699,2014,366,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS FARMACÊUTICAS,366,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS FARMACÊUTICAS,2014-01-10,1600.0,1,EM_LIQUIDACAO
1698,2014,162,DEPARTAMENTO DE SERVIÇO SOCIAL - DESSO,162,DEPARTAMENTO DE SERVIÇO SOCIAL - DESSO,2014-01-10,1200.0,1,EM_LIQUIDACAO
1697,2014,95,COORDENAÇÃO DO CURSO ENGENHARIA DE MATERIAIS,4886,AJUDA FINANCEIRA AO ESTUDANTE,2014-01-10,320.0,1,EM_LIQUIDACAO
1696,2014,68,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIA E ENGENHARIA DE MATERIAIS,68,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIA E ENGENHARIA DE MATERIAIS,2014-01-10,400.0,1,EM_LIQUIDACAO
